UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,voltage,current,temperature,voltage_roll_mean,voltage_roll_std,current_roll_mean,current_roll_std,temperature_roll_mean,temperature_roll_std,voltage_lag_1,voltage_lag_3,voltage_lag_5,current_lag_1,current_lag_3,current_lag_5,temperature_lag_1,temperature_lag_3,temperature_lag_5
5617,L52796,L,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,251.11634232633492,5.102034455472656,313.20640806718603,250.3675081513208,3.1451340182071936,5.147708581815359,0.17999780046326433,312.2020248746393,0.6151413257856363,243.67233726457212,247.75512699278582,250.14021114876516,5.224391981514552,5.284818449727032,4.820481249252835,312.5650454387986,312.59154747595704,312.49024705538255
5618,L52797,L,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,245.87064593854026,5.48927653737923,313.3181879877809,249.5695472873531,3.175455236214251,5.199783050039683,0.1969319510278109,312.41838949398823,0.5855721288405641,251.11634232633492,252.21540144960645,250.6924530603762,5.102034455472656,5.1213661112862825,5.114306989544792,313.20640806718603,311.66959744039127,312.28164476670173
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,254.1868772108204,5.289009189043579,312.02588445673297,249.75137232227954,3.3978085967439884,5.2162611296470685,0.1968014415658807,312.4663091480533,0.5225244378724707,245.87064593854026,243.67233726457212,247.75512699278582,5.48927653737923,5.224391981514552,5.284818449727032,313.3181879877809,312.5650454387986,312.59154747595704
5620,L52799,L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,258.663602691046,5.201809114360185,311.1204720826762,250.8115055462985,4.336433376099859,5.213720007272461,0.19680826825682493,312.32041099342416,0.6702320585936551,254.1868772108204,251.11634232633492,252.21540144960645,5.289009189043579,5.102034455472656,5.1213661112862825,312.02588445673297,313.20640806718603,311.66959744039127
5621,L52800,L,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,255.77244495875487,5.684727615265994,312.3973745264373,251.0085443041602,4.527952280499917,5.233222169284714,0.23344711705303864,312.3666409298045,0.6565030865669768,258.663602691046,245.87064593854026,243.67233726457212,5.201809114360185,5.48927653737923,5.224391981514552,311.1204720826762,313.3181879877809,312.5650454387986
5622,M20481,M,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,246.2485840907191,5.091977415910991,312.22491999298575,250.61938159835563,4.771558205069085,5.26037178595053,0.19226775444074926,312.34010822356476,0.6563140532715162,255.77244495875487,254.1868772108204,251.11634232633492,5.684727615265994,5.289009189043579,5.102034455472656,312.3973745264373,312.02588445673297,313.20640806718603
5623,L52802,L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,250.67297060787436,5.207926053524353,312.0747713470541,250.61743335310544,4.7715290319659225,5.269733692348486,0.18655984496069178,312.31942088159997,0.6616006893862207,246.2485840907191,258.663602691046,245.87064593854026,5.091977415910991,5.201809114360185,5.48927653737923,312.22491999298575,311.1204720826762,313.3181879877809
5624,L52803,L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,248.51341474292784,5.13374699201905,312.7999585308081,250.6932621281196,4.7268030105686485,5.254626546577688,0.19126007772830692,312.34026198708517,0.674286394967077,250.67297060787436,255.77244495875487,254.1868772108204,5.207926053524353,5.684727615265994,5.289009189043579,312.0747713470541,312.3973745264373,312.02588445673297
5625,M20484,M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,251.17782462607548,5.2299750004966965,312.1123660063608,250.58950444576652,4.7009955971572355,5.265487435498729,0.185859421792778,312.3845388436821,0.6389662245879764,248.51341474292784,246.2485840907191,258.663602691046,5.13374699201905,5.091977415910991,5.201809114360185,312.7999585308081,312.22491999298575,311.1204720826762
5626,L52805,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,253.01302477443846,4.9339750278002645,311.980677308165,251.5235731967532,4.0578544015225635,5.2364457401273,0.21361204747592946,312.3261020306187,0.6472912296001646,251.17782462607548,250.67297060787436,255.77244495875487,5.2299750004966965,5.207926053524353,5.684727615265994,312.1123660063608,312.0747713470541,312.3973745264373
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,252.78456829173035,5.5633133512228214,312.2148141578713,251.69039579329268,4.0735135660641,5.282573629702317,0.23049926035456925,312.22694263968725,0.5686234692226488,253.01302477443846,248.51341474292784,246.2485840907191,4.9339750278002645,5.13374699201905,5.091977415910991,311.980677308165,312.7999585308081,312.22491999298575
5628,L52807,L,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,253.72500976116203,4.944804618161421,312.3397399431448,252.4758321755549,3.550315752416441,5.228126437780536,0.2403437416261266,312.12909783522366,0.42637550118281053,252.78456829173035,251.17782462607548,250.67297060787436,5.5633133512228214,5.2299750004966965,5.207926053524353,312.2148141578713,312.1123660063608,312.0747713470541
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,255.63658354747352,4.961891256273489,312.7254488487029,252.62080280922018,3.6559720815982075,5.195414644503527,0.2530612300799931,312.19905427442063,0.4633461758423308,253.72500976116203,253.01302477443846,248.51341474292784,4.944804618161421,4.9339750278002645,5.13374699201905,312.3397399431448,311.980677308165,312.7999585308081
5630,L52809,L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,248.33914769438704,5.228082022576061,312.58193238766233,251.58835730955434,3.187700142137109,5.198041935325114,0.253271290056327,312.3452003049192,0.27926025117174547,255.63658354747352,252.78456829173035,251.17782462607548,4.961891256273489,5.5633133512228214,5.2299750004966965,312.7254488487029,312.2148141578713,312.1123660063608
5631,M20490,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,249.44661970604585,5.212490426900921,312.66026195218456,250.9557747842834,2.877725447466151,5.150818216488608,0.18807862686269178,312.371489047494,0.2965556540022578,248.33914769438704,253.72500976116203,253.01302477443846,5.228082022576061,4.944804618161421,4.9339750278002645,312.58193238766233,312.3397399431448,311.980677308165
5632,L52811,L,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,247.93488427713282,4.987617871698253,312.424864416195,251.12440480292474,2.608011335986134,5.140382262067332,0.1944922592642054,312.3914834898149,0.2922852427746126,249.44661970604585,255.63658354747352,252.78456829173035,5.212490426900921,4.961891256273489,5.5633133512228214,312.66026195218456,312.7254488487029,312.2148141578713
5633,L52812,L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,246.74071225529033,4.939610893297714,311.215207731538,250.73117896766635,2.9567664414257764,5.11355074604467,0.2024825991030571,312.3055271282633,0.4688412531049601,247.93488427713282,248.33914769438704,253.72500976116203,4.987617871698253,5.228082022576061,4.944804618161421,312.424864416195,312.58193238766233,312.3397399431448
5634,L52813,L,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,249.62158602001082,5.353427345719622,312.29390713572724,250.84199609537467,2.884289323160801,5.135518781414726,0.21635869789559814,312.2549219887552,0.43568246547142164,246.74071225529033,249.44661970604585,255.63658354747352,4.939610893297714,5.212490426900921,4.961891256273489,311.215207731538,312.66026195218456,312.7254488487029
5635,M20494,M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,249.11190102836477,5.290493892596294,312.8628582794676,250.63540373560357,2.9311690539403825,5.141570670624686,0.22010826364619504,312.3299712160659,0.4715592759635399,249.62158602001082,247.93488427713282,248.33914769438704,5.353427345719622,4.987617871698253,5.228082022576061,312.29390713572724,312.424864416195,312.58193238766233
5636,L52815,L,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,247.4797288660409,5.374218766484087,312.71847829796803,250.08207414476382,2.9546429361656172,5.185595044493068,0.2179899488433012,312.4037513150462,0.4685450109130838,249.11190102836477,246.74071225529033,249.44661970604585,5.290493892596294,4.939610893297714,5.212490426900921,312.8628582794676,311.215207731538,312.66026195218456
5637,L52816,L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,249.3749382382854,5.17001795910127,311.9683692353209,249.74111113941936,2.800857860406622,5.146265505280914,0.1731344885003431,312.3791068227912,0.4857521820460542,247.4797288660409,249.62158602001082,247.93488427713282,5.374218766484087,5.353427345719622,4.987617871698253,312.71847829796803,312.29390713572724,312.424864416195
5638,M20497,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,247.92911675252523,5.266140534285754,311.5143575936677,249.16152183855564,2.4643205202985556,5.178399096893346,0.16098233733869,312.2965685878434,0.5579438957292069,249.3749382382854,249.11190102836477,246.74071225529033,5.17001795910127,5.290493892596294,4.939610893297714,311.9683692353209,312.8628582794676,311.215207731538
5639,L52818,L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,249.2605165204827,5.106576891462189,312.7310755460397,248.52391513585658,0.9817124143488963,5.192867660412216,0.14507745335791677,312.29713125757706,0.5584270935829149,247.92911675252523,247.4797288660409,249.62158602001082,5.266140534285754,5.374218766484087,5.353427345719622,311.5143575936677,312.71847829796803,312.29390713572724
5640,L52819,L,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,257.54583436881876,5.139742516449071,312.8208880407398,249.44458380329974,3.0103232212378215,5.184033709799517,0.14538418454395433,312.32102682288485,0.5767790712632203,249.2605165204827,249.3749382382854,249.11190102836477,5.106576891462189,5.17001795910127,5.290493892596294,312.7310755460397,311.9683692353209,312.8628582794676
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,248.6434723941025,5.123821781138526,312.6226596393182,249.36426907210543,3.0209579763065637,5.175166845223278,0.14615765033778286,312.31726659159824,0.5744395687228525,257.54583436881876,247.92911675252523,247.4797288660409,5.139742516449071,5.266140534285754,5.374218766484087,312.8208880407398,311.5143575936677,312.71847829796803
5642,L52821,L,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,248.25574190841263,5.201257971484321,312.0133267627979,249.39635483523344,3.005755229002494,5.196530855201885,0.13046942977229026,312.2761128262585,0.5805833433027975,248.6434723941025,249.2605165204827,249.3749382382854,5.123821781138526,5.106576891462189,5.17001795910127,312.6226596393182,312.7310755460397,311.9683692353209
5643,L52822,L,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,250.57727555682493,4.918354930204336,312.02162404066945,249.7800111653869,2.8709521245221583,5.194405258892546,0.1352073493123554,312.35675445717163,0.46042339962643364,248.25574190841263,257.54583436881876,247.92911675252523,5.201257971484321,5.139742516449071,5.266140534285754,312.0133267627979,312.8208880407398,311.5143575936677
5644,L52823,L,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,252.38517211757355,5.175864289879728,310.6739607307862,250.05636977514314,2.9847635149190275,5.176648953308558,0.12312239859670274,312.19475981667756,0.7050082479082291,250.57727555682493,248.6434723941025,249.2605165204827,4.918354930204336,5.123821781138526,5.106576891462189,312.02162404066945,312.6226596393182,312.7310755460397
5645,L52824,L,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,249.27705046867035,5.165449199711478,312.75350079834595,250.07288471917371,2.979409134076431,5.164144484020076,0.11644420317769633,312.18382406856534,0.6942597728126518,252.38517211757355,248.25574190841263,257.54583436881876,5.175864289879728,5.201257971484321,5.139742516449071,310.6739607307862,312.0133267627979,312.8208880407398
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,250.38131278553,5.195219718068224,311.5800742384974,250.36304311112258,2.8366776490827856,5.146244579178489,0.09169010134881844,312.0699836626183,0.6901716389852116,249.27705046867035,250.57727555682493,248.6434723941025,5.165449199711478,4.918354930204336,5.123821781138526,312.75350079834595,312.02162404066945,312.6226596393182
5647,M20506,M,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,257.7643141648669,5.268214972226468,310.7865652118055,251.20198070378075,3.639062148575502,5.15606428049101,0.0994490433543493,311.95180326026673,0.8016790279285059,250.38131278553,252.38517211757355,248.25574190841263,5.195219718068224,5.175864289879728,5.201257971484321,311.5800742384974,310.6739607307862,312.0133267627979
5648,H35061,H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,269.85621372533916,4.952158583070703,311.7142984003222,253.39469040106215,6.736088321738578,5.124666085369504,0.1098551041847465,311.9717973409322,0.7919915536192902,257.7643141648669,249.27705046867035,250.57727555682493,5.268214972226468,5.165449199711478,4.918354930204336,310.7865652118055,312.75350079834595,312.02162404066945
5649,L52828,L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,248.59487458686874,5.07592065213251,312.6419984652418,253.32812620770073,6.784594503246176,5.121600461436537,0.11083932969405039,311.96288963285247,0.7829522669344829,269.85621372533916,250.38131278553,252.38517211757355,4.952158583070703,5.195219718068224,5.175864289879728,311.7142984003222,311.5800742384974,310.6739607307862
5650,M20509,M,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,246.6503472506962,5.209555090374014,313.23115532601133,252.2385774958885,6.905786694854449,5.128581718829031,0.11425493721735806,312.00391636137954,0.8414691482198233,248.59487458686874,257.7643141648669,249.27705046867035,5.07592065213251,5.268214972226468,5.165449199711478,312.6419984652418,310.7865652118055,312.75350079834595
5651,L52830,L,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,245.6430299323209,5.0472707536374415,311.92938442217593,251.93853324971033,7.1405353856790565,5.120926616078922,0.11713739614435226,311.93458883966537,0.8129016381625739,246.6503472506962,269.85621372533916,250.38131278553,5.209555090374014,4.952158583070703,5.195219718068224,313.23115532601133,311.7142984003222,311.5800742384974
5652,M20511,M,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,247.58642393032113,5.049012406923795,312.27104553164463,251.8716014519012,7.181908715314639,5.10570205962287,0.1154176867842398,311.96036071655004,0.8197318808681215,245.6430299323209,248.59487458686874,257.7643141648669,5.0472707536374415,5.07592065213251,5.268214972226468,311.92938442217593,312.6419984652418,310.7865652118055
5653,L52832,L,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,253.82658587527206,4.892833298045126,310.8822232992449,252.1965324837459,7.1903422726012325,5.103149896406949,0.12020362778177517,311.84642064240757,0.8867197289483165,247.58642393032113,246.6503472506962,269.85621372533916,5.049012406923795,5.209555090374014,4.952158583070703,312.27104553164463,313.23115532601133,311.7142984003222
5654,L52833,L,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,248.33622088144628,5.161788045492165,312.14389582905596,251.79163736013317,7.2918235649295635,5.101742271968192,0.11933679912635543,311.99341415223455,0.7869918270336954,253.82658587527206,245.6430299323209,248.59487458686874,4.892833298045126,5.0472707536374415,5.07592065213251,310.8822232992449,311.92938442217593,312.6419984652418
5655,L52834,L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,252.3934991707021,4.932581684473218,312.6329894803164,252.10328223033633,7.23881576619038,5.078455520444367,0.12793463972989608,311.9813630204316,0.7748890827636663,248.33622088144628,247.58642393032113,246.6503472506962,5.161788045492165,5.049012406923795,5.209555090374014,312.14389582905596,312.27104553164463,313.23115532601133
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,248.4949115896238,4.917433429956916,311.22672494594383,251.91464211074577,7.312875952245233,5.050676891633236,0.129907301128032,311.94602809117623,0.8027756141441876,252.3934991707021,253.82658587527206,245.6430299323209,4.932581684473218,4.892833298045126,5.0472707536374415,312.6329894803164,310.8822232992449,311.92938442217593
5657,M20516,M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,243.86419106017405,4.923796449613184,311.11408964796215,250.5246298002764,7.397996342709506,5.0162350393719075,0.10994775535299066,311.97878053479195,0.7555041259548467,248.4949115896238,248.33622088144628,247.58642393032113,4.917433429956916,5.161788045492165,5.049012406923795,311.22672494594383,312.14389582905596,312.27104553164463
5658,L52837,L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,259.45179969667737,5.055573884765744,311.6180085324393,249.48418839741026,4.567179912279828,5.026576569541412,0.10809916240130596,311.96915154800365,0.7598506303050617,243.86419106017405,252.3934991707021,253.82658587527206,4.923796449613184,4.932581684473218,4.892833298045126,311.11408964796215,312.6329894803164,310.8822232992449
5659,M20518,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,246.19807817038225,5.3525678580938685,310.08805065712687,249.24450875576161,4.68051954885051,5.054241290137547,0.14957382951255904,311.71375676719214,0.920743025455769,259.45179969667737,248.4949115896238,248.33622088144628,5.055573884765744,4.917433429956916,5.161788045492165,311.6180085324393,311.22672494594383,312.14389582905596
5660,M20519,M,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,252.8006010926997,5.443935966950232,311.27150558231517,249.85953413996194,4.705775715802076,5.077679377795169,0.18961865219353624,311.51779179282255,0.7556435434444652,246.19807817038225,243.86419106017405,252.3934991707021,5.3525678580938685,4.923796449613184,4.932581684473218,310.08805065712687,311.11408964796215,312.6329894803164
5661,L52840,L,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,244.37697135629514,5.37979463376412,310.50520634933645,249.7329282823594,4.846742575046279,5.1109317658078375,0.2115784145989342,311.3753739855386,0.8022237809326574,252.8006010926997,259.45179969667737,248.4949115896238,5.443935966950232,5.055573884765744,4.917433429956916,311.27150558231517,311.6180085324393,311.22672494594383
5662,L52841,L,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,246.21352735199685,5.707193806691438,311.2590811421791,249.59563862452697,4.93297791256558,5.176749905784601,0.2811213594422247,311.274177546592,0.7379367833959971,244.37697135629514,246.19807817038225,243.86419106017405,5.37979463376412,5.3525678580938685,4.923796449613184,310.50520634933645,310.08805065712687,311.11408964796215
5663,L52842,L,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,250.83515633827272,5.379128985014628,310.9171857219699,249.29649567082703,4.734613256872358,5.225379474481551,0.2683205526262606,311.2776737888645,0.7359535809888592,246.21352735199685,252.8006010926997,259.45179969667737,5.707193806691438,5.443935966950232,5.055573884765744,311.2590811421791,311.27150558231517,311.6180085324393
5664,M20523,M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,252.01755687259555,5.182573803591603,311.69394394812144,249.66462926994194,4.794393567885456,5.227458050291496,0.2678533017863002,311.23267860077107,0.6893913268150292,250.83515633827272,244.37697135629514,246.19807817038225,5.379128985014628,5.37979463376412,5.3525678580938685,310.9171857219699,310.50520634933645,310.08805065712687
5665,M20524,M,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,252.03938288443842,5.0626883562157134,310.56453404913816,249.62921764131556,4.773259672545041,5.2404687174657445,0.25477936595869644,311.02583305765324,0.5093611912985284,252.01755687259555,246.21352735199685,252.8006010926997,5.182573803591603,5.707193806691438,5.443935966950232,311.69394394812144,311.2590811421791,311.27150558231517
5666,L52845,L,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,255.0435486333792,5.296513252587202,310.3440331757059,250.28408134569113,5.042000664127091,5.278376699728773,0.22818894938998383,310.93756388062945,0.5458549319822685,252.03938288443842,250.83515633827272,244.37697135629514,5.0626883562157134,5.379128985014628,5.37979463376412,310.56453404913816,310.9171857219699,310.50520634933645
5667,L52846,L,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,248.676641319413,5.522424518597871,311.923096723353,250.765326371615,4.568598626417718,5.338239506627242,0.20183282335151614,311.0184645881685,0.6286036424469648,255.0435486333792,252.01755687259555,246.21352735199685,5.296513252587202,5.182573803591603,5.707193806691438,310.3440331757059,311.69394394812144,311.2590811421791
5668,L52847,L,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,258.7489489904135,5.145490640352554,310.966676282842,250.69504130098866,4.423207132896968,5.347231182185922,0.1894647919836581,310.9533313632088,0.5922732638080236,248.676641319413,252.03938288443842,250.83515633827272,5.522424518597871,5.0626883562157134,5.379128985014628,311.923096723353,310.56453404913816,310.9171857219699
5669,M20528,M,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,248.91974858768674,5.348010642462588,312.06652800093394,250.9672083427191,4.193527948563076,5.346775460622795,0.18945600991606446,311.15117909758953,0.6014932681928954,258.7489489904135,255.0435486333792,252.01755687259555,5.145490640352554,5.296513252587202,5.182573803591603,310.966676282842,310.3440331757059,311.69394394812144
5670,M20529,M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,251.0406639471677,5.106941154257347,311.1362125941814,250.79121462816587,4.144680912164424,5.313075979353506,0.1999349887065143,311.1376497987761,0.6000057850800623,248.91974858768674,248.676641319413,252.03938288443842,5.348010642462588,5.522424518597871,5.0626883562157134,312.06652800093394,311.923096723353,310.56453404913816
5671,L52850,L,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,247.82583435676256,5.15151500975574,312.51743921351897,251.13610092821264,3.6676804140525845,5.290248016952669,0.2044519521819105,311.33887308519434,0.6943412930813108,251.0406639471677,258.7489489904135,255.0435486333792,5.106941154257347,5.145490640352554,5.296513252587202,311.1362125941814,310.966676282842,310.3440331757059
5672,H35085,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,248.58134878908618,4.7378878524808865,312.1494423755655,251.37288307192154,3.379698977718765,5.193317421531614,0.21434861614425568,311.42790920853304,0.7386451553151174,247.82583435676256,248.91974858768674,248.676641319413,5.15151500975574,5.348010642462588,5.522424518597871,312.51743921351897,312.06652800093394,311.923096723353
5673,H35086,H,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,253.11219194964949,4.81385948207418,311.491674693204,251.6005866330592,3.4159567202965095,5.136790471237569,0.23357544410139605,311.4853581056565,0.716518883114557,248.58134878908618,251.0406639471677,258.7489489904135,4.7378878524808865,5.106941154257347,5.145490640352554,312.1494423755655,311.1362125941814,310.966676282842
5674,L52853,L,302.2,311.6,1462,50.0,51,0,0,0,0,0,0,247.20736539467933,5.172593256974648,311.7417856400562,251.11956748526762,3.679244748854041,5.135792416575873,0.23337931870633508,311.4901422748499,0.7182240390721916,253.11219194964949,247.82583435676256,248.91974858768674,4.81385948207418,5.15151500975574,5.348010642462588,311.491674693204,312.51743921351897,312.06652800093394
5675,M20534,M,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,247.1216493699006,5.251902250888643,311.86758025104234,250.62779413381386,3.8665295362805154,5.1547138060431665,0.23446161917317274,311.62044689504035,0.6462307663720677,247.20736539467933,248.58134878908618,251.0406639471677,5.172593256974648,4.7378878524808865,5.106941154257347,311.7417856400562,312.1494423755655,311.1362125941814
5676,M20535,M,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,252.46316061596494,5.492157250415904,312.07343611555604,250.36975533207237,3.6171550820085394,5.174278205826036,0.25488201965899665,311.79338718902534,0.475559510100195,247.1216493699006,253.11219194964949,247.82583435676256,5.251902250888643,4.81385948207418,5.15151500975574,311.86758025104234,311.491674693204,312.51743921351897
5677,L52856,L,302.3,311.8,1565,37.8,59,0,0,0,0,0,0,250.8040797702808,5.126618712148006,312.30401932329994,250.5824991771592,3.568748632336553,5.134697625181049,0.22362740442981574,311.83147944902004,0.5016441899023725,252.46316061596494,247.20736539467933,248.58134878908618,5.492157250415904,5.172593256974648,4.7378878524808865,312.07343611555604,311.7417856400562,312.1494423755655
5678,L52857,L,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,240.9464227843637,5.232832106513962,311.74527430598056,248.8022465565542,3.481598818087096,5.14343177179719,0.2257909500664046,311.90933925133385,0.40328475763402366,250.8040797702808,247.1216493699006,253.11219194964949,5.126618712148006,5.251902250888643,4.81385948207418,312.30401932329994,311.86758025104234,311.491674693204
5679,M20538,M,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,249.71099707545648,4.86475613945939,312.05527242734604,248.88137140533118,3.4935366723945904,5.09510632149687,0.228834748831722,311.9082136939751,0.4028127331273663,240.9464227843637,252.46316061596494,247.20736539467933,5.232832106513962,5.492157250415904,5.172593256974648,311.74527430598056,312.07343611555604,311.7417856400562
5680,M20539,M,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,248.10933315424526,5.188508987288849,311.5217994485353,248.58823832603895,3.4143067474387765,5.10326310480002,0.23074920104061133,311.9467723794105,0.33313084357990097,249.71099707545648,250.8040797702808,247.1216493699006,4.86475613945939,5.126618712148006,5.251902250888643,312.05527242734604,312.30401932329994,311.86758025104234
5681,M20540,M,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,246.47397318217952,5.484062142822767,310.53084815506855,248.45305220858063,3.4740869226170963,5.136517818106723,0.2605182112388873,311.7481132735655,0.5036877119656572,248.10933315424526,240.9464227843637,252.46316061596494,5.188508987288849,5.232832106513962,5.492157250415904,311.5217994485353,311.74527430598056,312.07343611555604
5682,L52861,L,302.2,311.6,1383,44.3,72,0,0,0,0,0,0,249.3940593944049,5.0131682534562545,312.41408976014367,248.53432326911252,3.486904137411778,5.164045858204259,0.22596926565168496,311.77457801202326,0.5332049438603661,246.47397318217952,249.71099707545648,250.8040797702808,5.484062142822767,4.86475613945939,5.126618712148006,310.53084815506855,312.05527242734604,312.30401932329994
5683,H35096,H,302.3,311.6,1441,53.9,74,0,0,0,0,0,0,247.61207778193574,5.243536521509482,311.62791481311075,247.98431185234114,3.0965040084315247,5.20701356214779,0.18996637505862435,311.7882020240139,0.5268762534983157,249.3940593944049,248.10933315424526,240.9464227843637,5.0131682534562545,5.188508987288849,5.232832106513962,312.41408976014367,311.5217994485353,311.74527430598056
5684,M20543,M,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,251.5058015805085,5.287619130889278,311.50955050179374,248.41415547092402,3.270144788014999,5.218516149539253,0.1911295133943247,311.7649785101877,0.5342165762117393,247.61207778193574,246.47397318217952,249.71099707545648,5.243536521509482,5.484062142822767,4.86475613945939,311.62791481311075,310.53084815506855,312.05527242734604
5685,H35098,H,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,251.74121096642747,4.988335096814318,311.6202204587761,248.87611163057673,3.3913175696801665,5.1921594341318205,0.20376902469128655,311.74024253096104,0.5346645097870855,251.5058015805085,249.3940593944049,248.10933315424526,5.287619130889278,5.0131682534562545,5.188508987288849,311.50955050179374,312.41408976014367,311.5217994485353
5686,L52865,L,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,252.66112456818536,5.243746398873555,311.99104125513855,248.89590802579878,3.4150776348332497,5.167318348977586,0.17644264691470538,311.73200304491934,0.5295698869170462,251.74121096642747,247.61207778193574,246.47397318217952,4.988335096814318,5.243536521509482,5.484062142822767,311.6202204587761,311.62791481311075,310.53084815506855
5687,L52866,L,302.2,311.6,1658,31.4,89,0,0,0,0,0,0,252.3063346224619,5.509531963527922,311.80604639766966,249.04613351101688,3.539130628780323,5.2056096741155775,0.20574512565839367,311.68220575235625,0.49187628052074966,252.66112456818536,251.5058015805085,249.3940593944049,5.243746398873555,5.287619130889278,5.0131682534562545,311.99104125513855,311.50955050179374,312.41408976014367
5688,L52867,L,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,261.9107955342504,5.130237777064077,311.9453166762637,251.14257078600554,4.3291355706941745,5.195350241170589,0.20679211595374145,311.70220998938464,0.49874603856776417,252.3063346224619,251.74121096642747,247.61207778193574,5.509531963527922,4.988335096814318,5.243536521509482,311.80604639766966,311.6202204587761,311.62791481311075
5689,M20548,M,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,247.2925992827109,5.245216958185352,312.30081731467135,250.90073100673098,4.4828159007989195,5.233396323043186,0.17113542360320577,311.72676447811716,0.5234900948338855,261.9107955342504,252.66112456818536,251.5058015805085,5.130237777064077,5.243746398873555,5.287619130889278,311.9453166762637,311.99104125513855,311.50955050179374
5690,L52869,L,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,252.27596669622594,5.676550251442643,311.4406752661891,251.3173943609291,4.3871533839353125,5.282200449458565,0.21963052375894881,311.7186520598825,0.5276315186268651,247.2925992827109,252.3063346224619,251.74121096642747,5.245216958185352,5.509531963527922,4.988335096814318,312.30081731467135,311.80604639766966,311.6202204587761
